5.063999262331366324e+00,2.896889807648856419e+01,9.908253971266434590e+00,2.955775622275666592e+01,2.072073196215775326e+01,5.021426640323265644e+01,1.811484072764331898e+01,9.610198136270991398e+00,2.234611501616235785e+01,5.863407762805286971e+00,0.000000000000000000e+00,2.216289179575392865e+01,2.392522610776816805e+01,1.986018826665772252e+01,1.947440605244320722e+01,7.009857031412107808e+00,1.397823289655566548e+01,9.520504229487466219e+00,6.692537627166081471e+00,1.238432529681736227e+01,1.749354826479201463e+01,3.871465835050033610e-01,1.086195705947651113e+01,1.025126195083882763e+01,6.003287444455293276e+00,2.252270788292245385e+01,1.400711078045152647e+01,1.791480216718682072e+01,3.008830810884817186e+00,1.298838538502640993e+01,2.194887328889265987e+01
2.674432910197532465e+01,1.539343542792627417e+01,1.351769532962087617e+01,2.925773105936009344e+01,4.103198893209901144e+01,7.147136285333608896e+01,3.951951754924899518e+01,1.483698930084773160e+01,8.632378986107953622e+00,1.633319403980152984e+01,2.216289179575392865e+01,0.000000000000000000e+00,1.807716983386425724e+01,3.585047012250241494e+01,5.492369914747992077e+00,2.573310465937942482e+01,9.740108741674733395e+00,3.032430128699878935e+01,1.749202250949813475e+01,9.868366972522673919e+00,6.697810806404518758e+00,2.193843875748084926e+01,3.161461133195364326e+01,1.528559123566310518e+01,1.745502907692776162e+01,4.327460017061518727e+01,3.181990255438902793e+01,3.999116023681461485e+01,1.943033332212664277e+01,1.171195208709410274e+01,4.019442362996626628e+01
2.579538670806570977e+01,8.294634178472980679e+00,2.223570514221133720e+01,4.474149847665842827e+01,4.439557135557929968e+01,7.244421452777673665e+01,3.492873838812917597e+01,1.482071316225567159e+01,2.602484894240114954e+01,2.076614792516469521e+01,2.392522610776816805e+01,1.807716983386425724e+01,0.000000000000000000e+00,2.564345659917984221e+01,1.295968207394114557e+01,2.215940513805285050e+01,1.346541901285319476e+01,3.335898629086957357e+01,1.729845746650493865e+01,1.869562236475412931e+01,1.297778662408365591e+01,2.399645840921497353e+01,3.467005008966461332e+01,1.388989463124226553e+01,2.355392568768083805e+01,4.593127141598752416e+01,2.453124056803991948e+01,3.744977599443724614e+01,2.302169053387915199e+01,2.315997920192734227e+01,4.586168237476091747e+01
1.598621477948420555e+01,3.377714198148893132e+01,2.811599102444902698e+01,4.938686096638515011e+01,3.035587356556210281e+01,5.160004857966081460e+01,1.328139256523613021e+01,2.138168126181084006e+01,3.958912996326095168e+01,2.351933855930040096e+01,1.986018826665772252e+01,3.585047012250241494e+01,2.564345659917984221e+01,0.000000000000000000e+00,3.094630445771019822e+01,1.287549219791126376e+01,2.614948130614994781e+01,2.344590449627562734e+01,1.957565004737701031e+01,2.838141082829399053e+01,2.926860441669989044e+01,2.024281937483574367e+01,2.405644166891649860e+01,2.069812302978743190e+01,2.524821921714329775e+01,3.051194440626351678e+01,6.002793363254919967e+00,1.765151377945819533e+01,2.225116702408029212e+01,3.111939102335798424e+01,3.461160743153373431e+01
2.352653598141692015e+01,1.215406541374600558e+01,1.276706158505110089e+01,3.256709949620061906e+01,3.954937766409979361e+01,6.959941814504837510e+01,3.578997791972673070e+01,1.077248487014300515e+01,1.307329955465857019e+01,1.403834961594459507e+01,1.947440605244320722e+01,5.492369914747992077e+00,1.295968207394114557e+01,3.094630445771019822e+01,0.000000000000000000e+00,2.179703024138381551e+01,5.616448270369622797e+00,2.845492479290867749e+01,1.376974183771103810e+01,8.569988393948172245e+00,1.996309317465222444e+00,1.932890355436327567e+01,2.979607487285689160e+01,1.091187098172619585e+01,1.594624313173560282e+01,4.160881348581386874e+01,2.733314684327194399e+01,3.677530732174152917e+01,1.714234850665275189e+01,1.222263459018488696e+01,3.946729058653460243e+01
4.431113574260860055e+00,2.877664285407743705e+01,1.568537659127360584e+01,3.656756454050197647e+01,2.307702541500870552e+01,5.028906309642194827e+01,1.400789616050312070e+01,1.104148443482336894e+01,2.778050212818049047e+01,1.107116067973251461e+01,7.009857031412107808e+00,2.573310465937942482e+01,2.215940513805285050e+01,1.287549219791126376e+01,2.179703024138381551e+01,0.000000000000000000e+00,1.626223080725678116e+01,1.309594352241895265e+01,8.243416149915361757e+00,1.682794565578931767e+01,1.984643602549333252e+01,7.387949254637657504e+00,1.416766050099589691e+01,1.093364726096552886e+01,1.245896217252587057e+01,2.425341405735762024e+01,7.149214575922602677e+00,1.555573195412323706e+01,9.413491192210965863e+00,1.878503028719060097e+01,2.576225077515173112e+01
1.791414537115472427e+01,1.581290925525451030e+01,8.926187466013248084e+00,3.143912195935514120e+01,3.435087755502010509e+01,6.418251934316984375e+01,3.022469172033884988e+01,5.223123581008247029e+00,1.461134032250655856e+01,8.851989618194014753e+00,1.397823289655566548e+01,9.740108741674733395e+00,1.346541901285319476e+01,2.614948130614994781e+01,5.616448270369622797e+00,1.626223080725678116e+01,0.000000000000000000e+00,2.316868502696687315e+01,8.160479091873725110e+00,5.235393826707122500e+00,3.625203634888314319e+00,1.385967802445724573e+01,2.451936752294841071e+01,5.552999322120795611e+00,1.116549534119948994e+01,3.632371926192355005e+01,2.210121493326172981e+01,3.115886396592267005e+01,1.184513864826737617e+01,9.714785767239614955e+00,3.465352380800549525e+01
8.666087412093400388e+00,3.845966775133688031e+01,1.690770702944630344e+01,2.877950923118067905e+01,1.122474096219384521e+01,4.121218393316744510e+01,1.556611928263203559e+01,1.910950990848392550e+01,2.842254749238248834e+01,1.441660121775291259e+01,9.520504229487466219e+00,3.032430128699878935e+01,3.335898629086957357e+01,2.344590449627562734e+01,2.845492479290867749e+01,1.309594352241895265e+01,2.316868502696687315e+01,0.000000000000000000e+00,1.620981800468885581e+01,2.051333078354620199e+01,2.652651721157463527e+01,9.521628302422495693e+00,1.353200461533908605e+00,1.977173177657975600e+01,1.286927397479564661e+01,1.316041819268416191e+01,1.764402229386692156e+01,1.295866055249660675e+01,1.133231097497028372e+01,1.941379695582246612e+01,1.277974815776774875e+01
9.842690043136368416e+00,2.235151113087788843e+01,8.910528996609841101e+00,3.208658780452896764e+01,2.739125926932202049e+01,5.656843066735483205e+01,2.210113664885988527e+01,3.110813695361113407e+00,2.003813303384441369e+01,4.809395051672264110e+00,6.692537627166081471e+00,1.749202250949813475e+01,1.729845746650493865e+01,1.957565004737701031e+01,1.376974183771103810e+01,8.243416149915361757e+00,8.160479091873725110e+00,1.620981800468885581e+01,0.000000000000000000e+00,8.856225966386420012e+00,1.178421199771281103e+01,6.726068259375495018e+00,1.754752947693102527e+01,3.571733278318995453e+00,7.519232856408698318e+00,2.913217888918916643e+01,1.470509655669753002e+01,2.302330007639876897e+01,5.922490632029487223e+00,1.170946385562045933e+01,2.857104027436615823e+01
1.715320078487077637e+01,2.033897101538995855e+01,4.197970088657508647e+00,2.625964331207672942e+01,3.138260627663146352e+01,6.171241619667031131e+01,3.014540496475311215e+01,7.297803061509773315e+00,1.120867191206780689e+01,6.521698339241250864e+00,1.238432529681736227e+01,9.868366972522673919e+00,1.869562236475412931e+01,2.838141082829399053e+01,8.569988393948172245e+00,1.682794565578931767e+01,5.235393826707122500e+00,2.051333078354620199e+01,8.856225966386420012e+00,0.000000000000000000e+00,6.981520761632426186e+00,1.213679236203585887e+01,2.182045453206919206e+01,8.290589339717465478e+00,7.675932613019672779e+00,3.355590322668666659e+01,2.354430047616411059e+01,3.028922796503334425e+01,9.577996604631994870e+00,4.485270896357484993e+00,3.098990296265542455e+01
2.153085733378937050e+01,1.338645411380910133e+01,1.115692078182794056e+01,3.194772521610958904e+01,3.764883006727129811e+01,6.764376851789737088e+01,3.382829628518227594e+01,8.809211482147595973e+00,1.326031920982935652e+01,1.211472578411118484e+01,1.749354826479201463e+01,6.697810806404518758e+00,1.297778662408365591e+01,2.926860441669989044e+01,1.996309317465222444e+00,1.984643602549333252e+01,3.625203634888314319e+00,2.652651721157463527e+01,1.178421199771281103e+01,6.981520761632426186e+00,0.000000000000000000e+00,1.735327624849405836e+01,2.787077905072170481e+01,9.004390810186388094e+00,1.412410101682286090e+01,3.968529621174378974e+01,2.549807301158306672e+01,3.478230670559794646e+01,1.520141924436363823e+01,1.097703506606290169e+01,3.767622986579326039e+01
5.413837805100402356e+00,2.894297241712078872e+01,9.581980205996387667e+00,2.918064554912213637e+01,2.073802985598628013e+01,5.032326760157589263e+01,1.844509675471294941e+01,9.588298763918340128e+00,2.201801208804529608e+01,5.616403955330571129e+00,3.871465835050033610e-01,2.193843875748084926e+01,2.399645840921497353e+01,2.024281937483574367e+01,1.932890355436327567e+01,7.387949254637657504e+00,1.385967802445724573e+01,9.521628302422495693e+00,6.726068259375495018e+00,1.213679236203585887e+01,1.735327624849405836e+01,0.000000000000000000e+00,1.086888017676028895e+01,1.026675325743688738e+01,5.643341760992872658e+00,2.257294853489512931e+01,1.439321353211694010e+01,1.818306355099869620e+01,2.684764658532177606e+00,1.265245789494757922e+01,2.186625596882378986e+01
9.742039148287803485e+00,3.980945195817958648e+01,1.816866754635725201e+01,2.910942246703125136e+01,9.872984830195914441e+00,3.989466392523069516e+01,1.545622069841135371e+01,2.045717748435741257e+01,2.954888142276392315e+01,1.575848366117918786e+01,1.086195705947651113e+01,3.161461133195364326e+01,3.467005008966461332e+01,2.405644166891649860e+01,2.979607487285689160e+01,1.416766050099589691e+01,2.451936752294841071e+01,1.353200461533908605e+00,1.754752947693102527e+01,2.182045453206919206e+01,2.787077905072170481e+01,1.086888017676028895e+01,0.000000000000000000e+00,2.111203052302643002e+01,1.416281243976919590e+01,1.181453950562866417e+01,1.835201067930438512e+01,1.249860712677215524e+01,1.268052113134941372e+01,2.061854085034549300e+01,1.161056321726817586e+01
1.321838442334570018e+01,1.878881170279376533e+01,9.970259314611546131e+00,3.357715255655521958e+01,3.096103757804817036e+01,6.007677674860398298e+01,2.494137710461098223e+01,1.163654920092499490e+00,1.927002066533317759e+01,7.112932556515178639e+00,1.025126195083882763e+01,1.528559123566310518e+01,1.388989463124226553e+01,2.069812302978743190e+01,1.091187098172619585e+01,1.093364726096552886e+01,5.552999322120795611e+00,1.977173177657975600e+01,3.571733278318995453e+00,8.290589339717465478e+00,9.004390810186388094e+00,1.026675325743688738e+01,2.111203052302643002e+01,0.000000000000000000e+00,9.981611996461809966e+00,3.270220040894549385e+01,1.654898571279539965e+01,2.621873064283625610e+01,9.132777802420687152e+00,1.216886584340744371e+01,3.205701478383630842e+01
1.105523450136873187e+01,2.697203652405330487e+01,4.177562833889783889e+00,2.480228908754187245e+01,2.371414527825141505e+01,5.404456818539915020e+01,2.403726776717290647e+01,8.891860716144588395e+00,1.648974407068704195e+01,2.870916678142292788e+00,6.003287444455293276e+00,1.745502907692776162e+01,2.355392568768083805e+01,2.524821921714329775e+01,1.594624313173560282e+01,1.245896217252587057e+01,1.116549534119948994e+01,1.286927397479564661e+01,7.519232856408698318e+00,7.675932613019672779e+00,1.412410101682286090e+01,5.643341760992872658e+00,1.416281243976919590e+01,9.981611996461809966e+00,0.000000000000000000e+00,2.588010333041866673e+01,1.960698601933504293e+01,2.347016945250310371e+01,3.087944192122008769e+00,7.105673485271170264e+00,2.355673365758115168e+01
2.019509684205061362e+01,5.147704791974755523e+01,2.976383173385114844e+01,3.523173165420902819e+01,2.591760701371554898e+00,2.820896679805698426e+01,1.802132209187598733e+01,3.212611586157350274e+01,4.045816811764894538e+01,2.757237091928491424e+01,2.252270788292245385e+01,4.327460017061518727e+01,4.593127141598752416e+01,3.051194440626351678e+01,4.160881348581386874e+01,2.425341405735762024e+01,3.632371926192355005e+01,1.316041819268416191e+01,2.913217888918916643e+01,3.355590322668666659e+01,3.968529621174378974e+01,2.257294853489512931e+01,1.181453950562866417e+01,3.270220040894549385e+01,2.588010333041866673e+01,0.000000000000000000e+00,2.595617486971964638e+01,1.338226313499440678e+01,2.449254858036287175e+01,3.198026208920854430e+01,7.660806420664253658e+00
9.983500132361681878e+00,3.216781268039923702e+01,2.276598652367976428e+01,4.345479761328372348e+01,2.546043220709738009e+01,4.927678547191989367e+01,1.067684331362949024e+01,1.700482275599888737e+01,3.466412777782683463e+01,1.814079009774071949e+01,1.400711078045152647e+01,3.181990255438902793e+01,2.453124056803991948e+01,6.002793363254919967e+00,2.733314684327194399e+01,7.149214575922602677e+00,2.210121493326172981e+01,1.764402229386692156e+01,1.470509655669753002e+01,2.354430047616411059e+01,2.549807301158306672e+01,1.439321353211694010e+01,1.835201067930438512e+01,1.654898571279539965e+01,1.960698601933504293e+01,2.595617486971964638e+01,0.000000000000000000e+00,1.415191060910318299e+01,1.655274309170211566e+01,2.584184432008859034e+01,2.930129182888908801e+01
1.328206098867853946e+01,4.432314783547300863e+01,2.761560162979315081e+01,4.160471686822791781e+01,1.390375709439510210e+01,3.526051109469337064e+01,4.647858847199258570e+00,2.609233541416547553e+01,3.993023935600952257e+01,2.377464812062650168e+01,1.791480216718682072e+01,3.999116023681461485e+01,3.744977599443724614e+01,1.765151377945819533e+01,3.677530732174152917e+01,1.555573195412323706e+01,3.115886396592267005e+01,1.295866055249660675e+01,2.302330007639876897e+01,3.028922796503334425e+01,3.478230670559794646e+01,1.818306355099869620e+01,1.249860712677215524e+01,2.621873064283625610e+01,2.347016945250310371e+01,1.338226313499440678e+01,1.415191060910318299e+01,0.000000000000000000e+00,2.082986156278468926e+01,3.056448856099247280e+01,1.912026610531898285e+01
8.066176186853564190e+00,2.733999807489503198e+01,6.899915566884928353e+00,2.747627796196966088e+01,2.250627666938368776e+01,5.246297702762894488e+01,2.112349045868380415e+01,8.236186465838262194e+00,1.933754498836607283e+01,3.136202478112841252e+00,3.008830810884817186e+00,1.943033332212664277e+01,2.302169053387915199e+01,2.225116702408029212e+01,1.714234850665275189e+01,9.413491192210965863e+00,1.184513864826737617e+01,1.133231097497028372e+01,5.922490632029487223e+00,9.577996604631994870e+00,1.520141924436363823e+01,2.684764658532177606e+00,1.268052113134941372e+01,9.132777802420687152e+00,3.087944192122008769e+00,2.449254858036287175e+01,1.655274309170211566e+01,2.082986156278468926e+01,0.000000000000000000e+00,9.981306351083972572e+00,2.307012924938767284e+01
1.804706060044831162e+01,2.431944048139567371e+01,3.122161550633144600e+00,2.179644363247928140e+01,2.964009641258921590e+01,6.017368822832776232e+01,3.109663014734674391e+01,1.105742518575603661e+01,9.385251802333046456e+00,7.713952477178162681e+00,1.298838538502640993e+01,1.171195208709410274e+01,2.315997920192734227e+01,3.111939102335798424e+01,1.222263459018488696e+01,1.878503028719060097e+01,9.714785767239614955e+00,1.941379695582246612e+01,1.170946385562045933e+01,4.485270896357484993e+00,1.097703506606290169e+01,1.265245789494757922e+01,2.061854085034549300e+01,1.216886584340744371e+01,7.105673485271170264e+00,3.198026208920854430e+01,2.584184432008859034e+01,3.056448856099247280e+01,9.981306351083972572e+00,0.000000000000000000e+00,2.851313130139590513e+01
2.134544484904109751e+01,5.036674012880240525e+01,2.688047395895134883e+01,2.811738310444023980e+01,5.644143900185857987e+00,3.277955786201020061e+01,2.348554875851628054e+01,3.125833124573536637e+01,3.605745974535309983e+01,2.583931434757949219e+01,2.194887328889265987e+01,4.019442362996626628e+01,4.586168237476091747e+01,3.461160743153373431e+01,3.946729058653460243e+01,2.576225077515173112e+01,3.465352380800549525e+01,1.277974815776774875e+01,2.857104027436615823e+01,3.098990296265542455e+01,3.767622986579326039e+01,2.186625596882378986e+01,1.161056321726817586e+01,3.205701478383630842e+01,2.355673365758115168e+01,7.660806420664253658e+00,2.930129182888908801e+01,1.912026610531898285e+01,2.307012924938767284e+01,2.851313130139590513e+01,0.000000000000000000e+00
